 2006110100   862.3500    
 2006110101   862.0300    
 2006110102   862.1400    
 2006110103   861.7500    
 2006110104   861.5900    
 2006110105   861.7800    
 2006110106   861.9900    
 2006110107   862.4500    
 2006110108   862.8200    
 2006110109   863.2300    
 2006110110   862.5700    
 2006110111   861.4300    
 2006110112   859.8800    
 2006110113   857.5600    
 2006110114   855.3300    
 2006110115   853.8000    
 2006110116   852.8400    
 2006110117   852.6900    
 2006110118   853.1600    
 2006110119   853.9100    
 2006110120   854.8900    
 2006110121   855.7800    
 2006110122   856.2600    
 2006110123   856.6300    
 2006110200   856.7000    
 2006110201   856.6200    
 2006110202   856.4800    
 2006110203   856.1900    
 2006110204   855.9400    
 2006110205   855.7800    
 2006110206   856.0200    
 2006110207   856.5300    
 2006110208   857.2700    
 2006110209   857.9100    
 2006110210   857.5900    
 2006110211   856.7700    
 2006110212   855.3700    
 2006110213   853.6500    
 2006110214   852.1000    
 2006110215   851.1500    
 2006110216   851.0100    
 2006110217   851.6700    
 2006110218   852.3900    
 2006110219   853.4500    
 2006110220   854.8700    
 2006110221   856.0300    
 2006110222   856.8800    
 2006110223   857.2500    
 2006110300   857.4600    
 2006110301   857.2400    
 2006110302   857.0800    
 2006110303   856.8300    
 2006110304   856.5400    
 2006110305   856.5500    
 2006110306   856.5200    
 2006110307   857.1200    
 2006110308   857.6400    
 2006110309   858.2000    
 2006110310   858.0200    
 2006110311   856.9400    
 2006110312   855.1500    
 2006110313   853.1200    
 2006110314   851.1400    
 2006110315   849.6900    
 2006110316   848.8200    
 2006110317   848.9500    
 2006110318   849.4700    
 2006110319   850.4500    
 2006110320   851.4500    
 2006110321   852.3900    
 2006110322   853.2000    
 2006110323   853.6200    
 2006110400   854.0200    
 2006110401   853.9200    
 2006110402   853.9100    
 2006110403   853.7200    
 2006110404   853.5800    
 2006110405   853.4400    
 2006110406   853.7800    
 2006110407   854.1300    
 2006110408   854.4500    
 2006110409   854.7500    
 2006110410   854.3700    
 2006110411   853.6700    
 2006110412   851.9000    
 2006110413   850.0100    
 2006110414   848.4500    
 2006110415   847.7100    
 2006110416   847.7900    
 2006110417   848.5000    
 2006110418   849.5800    
 2006110419   850.7400    
 2006110420   851.9700    
 2006110421   852.9100    
 2006110422   853.1600    
 2006110423   854.0200    
 2006110500   854.0000    
 2006110501   854.2100    
 2006110502   854.6000    
 2006110503   854.4900    
 2006110504   854.3900    
 2006110505   854.7400    
 2006110506   855.2600    
 2006110507   855.5900    
 2006110508   856.4000    
 2006110509   857.1900    
 2006110510   858.2800    
 2006110511   858.5600    
 2006110512   857.9500    
 2006110513   857.6500    
 2006110514   858.0100    
 2006110515   857.9200    
 2006110516   857.9200    
 2006110517   857.9100    
 2006110518   858.1700    
 2006110519   859.0400    
 2006110520   859.7600    
 2006110521   860.6300    
 2006110522   861.3300    
 2006110523   861.6200    
 2006110600   861.9200    
 2006110601   861.7900    
 2006110602   861.8200    
 2006110603   862.0200    
 2006110604   861.8900    
 2006110605   861.7100    
 2006110606   861.7700    
 2006110607   862.0100    
 2006110608   862.4000    
 2006110609   863.2000    
 2006110610   863.5400    
 2006110611   863.1800    
 2006110612   862.3700    
 2006110613   860.8400    
 2006110614   859.0300    
 2006110615   857.8500    
 2006110616   857.0900    
 2006110617   856.8800    
 2006110618   857.1300    
 2006110619   858.0800    
 2006110620   859.0500    
 2006110621   859.7800    
 2006110622   860.2300    
 2006110623   860.1300    
 2006110700   859.9500    
 2006110701   859.6700    
 2006110702   859.4600    
 2006110703   859.1800    
 2006110704   858.9900    
 2006110705   858.6200    
 2006110706   858.6300    
 2006110707   858.9700    
 2006110708   859.4800    
 2006110709   859.8500    
 2006110710   859.5300    
 2006110711   858.4200    
 2006110712   856.5400    
 2006110713   854.5000    
 2006110714   852.3400    
 2006110715   850.9400    
 2006110716   850.3000    
 2006110717   850.2100    
 2006110718   850.7100    
 2006110719   851.5400    
 2006110720   852.4200    
 2006110721   853.5300    
 2006110722   853.9100    
 2006110723   854.2100    
 2006110800   854.1600    
 2006110801   854.1900    
 2006110802   854.3500    
 2006110803   854.5600    
 2006110804   854.2000    
 2006110805   853.9900    
 2006110806   854.1900    
 2006110807   854.7500    
 2006110808   855.2400    
 2006110809   855.7800    
 2006110810   855.8300    
 2006110811   854.9200    
 2006110812   853.1400    
 2006110813   851.4400    
 2006110814   849.7100    
 2006110815   848.4000    
 2006110816   848.0000    
 2006110817   848.5700    
 2006110818   849.0800    
 2006110819   850.1200    
 2006110820   851.8900    
 2006110821   852.9100    
 2006110822   853.7100    
 2006110823   854.6000    
 2006110900   855.3700    
 2006110901   855.7600    
 2006110902   855.8000    
 2006110903   855.6400    
 2006110904   855.4500    
 2006110905   855.2600    
 2006110906   855.5100    
 2006110907   855.8700    
 2006110908   856.4600    
 2006110909   857.1000    
 2006110910   857.0100    
 2006110911   856.2500    
 2006110912   854.7800    
 2006110913   852.6300    
 2006110914   850.9500    
 2006110915   849.4300    
 2006110916   849.0900    
 2006110917   849.4100    
 2006110918   849.9300    
 2006110919   850.9600    
 2006110920   851.9400    
 2006110921   852.8000    
 2006110922   853.6900    
 2006110923   854.0400    
 2006111000   854.5100    
 2006111001   854.9700    
 2006111002   855.4000    
 2006111003   855.6700    
 2006111004   855.7100    
 2006111005   856.2400    
 2006111006   856.9200    
 2006111007   858.2500    
 2006111008   859.3700    
 2006111009   860.4400    
 2006111010   861.1400    
 2006111011   860.4600    
 2006111012   859.4800    
 2006111013   857.9900    
 2006111014   856.6700    
 2006111015   856.0300    
 2006111016   856.2500    
 2006111017   857.2400    
 2006111018   858.2400    
 2006111019   859.2100    
 2006111020   860.2100    
 2006111021   861.0300    
 2006111022   861.4000    
 2006111023   861.5200    
 2006111100   861.8600    
 2006111101   861.4600    
 2006111102   861.6600    
 2006111103   861.3900    
 2006111104   861.2800    
 2006111105   860.9900    
 2006111106   861.1400    
 2006111107   861.2900    
 2006111108   861.9000    
 2006111109   862.6100    
 2006111110   862.6200    
 2006111111   862.5100    
 2006111112   861.8200    
 2006111113   860.8200    
 2006111114   859.4100    
 2006111115   858.4200    
 2006111116   857.8800    
 2006111117   857.6100    
 2006111118   857.7800    
 2006111119   858.2300    
 2006111120   858.4700    
 2006111121   858.4500    
 2006111122   858.3500    
 2006111123   858.0900    
 2006111200   857.3600    
 2006111201   856.9500    
 2006111202   855.9600    
 2006111203   855.3300    
 2006111204   854.9400    
 2006111205   854.8300    
 2006111206   854.6200    
 2006111207   854.5200    
 2006111208   854.7500    
 2006111209   854.9500    
 2006111210   854.8500    
 2006111211   853.7600    
 2006111212   851.9700    
 2006111213   849.7900    
 2006111214   847.9000    
 2006111215   847.0100    
 2006111216   846.6000    
 2006111217   847.4200    
 2006111218   847.1700    
 2006111219   848.0100    
 2006111220   849.0600    
 2006111221   849.7000    
 2006111222   850.7000    
 2006111223   851.1500    
 2006111300   851.5600    
 2006111301   851.8200    
 2006111302   852.0300    
 2006111303   852.4200    
 2006111304   852.6000    
 2006111305   852.8800    
 2006111306   853.0200    
 2006111307   853.6100    
 2006111308   854.2800    
 2006111309   854.8900    
 2006111310   854.6400    
 2006111311   853.6500    
 2006111312   851.7300    
 2006111313   850.0800    
 2006111314   848.1600    
 2006111315   846.7500    
 2006111316   846.0600    
 2006111317   846.3400    
 2006111318   847.2700    
 2006111319   848.6200    
 2006111320   850.1600    
 2006111321   851.4400    
 2006111322   852.3200    
 2006111323   852.8200    
 2006111400   853.4700    
 2006111401   853.6800    
 2006111402   853.6600    
 2006111403   853.6400    
 2006111404   853.9700    
 2006111405   854.1400    
 2006111406   854.5400    
 2006111407   855.0600    
 2006111408   855.8800    
 2006111409   856.4400    
 2006111410   856.8900    
 2006111411   856.7600    
 2006111412   855.6400    
 2006111413   853.9700    
 2006111414   852.9900    
 2006111415   852.2300    
 2006111416   851.9400    
 2006111417   851.9100    
 2006111418   852.7200    
 2006111419   853.6600    
 2006111420   854.3600    
 2006111421   854.9600    
 2006111422   855.1200    
 2006111423   854.9900    
 2006111500   854.6700    
 2006111501   854.1900    
 2006111502   853.8000    
 2006111503   853.6400    
 2006111504   853.1900    
 2006111505   853.0400    
 2006111506   853.3500    
 2006111507   853.6700    
 2006111508   854.0100    
 2006111509   854.3300    
 2006111510   854.1100    
 2006111511   853.1600    
 2006111512   851.2500    
 2006111513   849.0600    
 2006111514   846.8800    
 2006111515   845.5100    
 2006111516   844.9700    
 2006111517   845.1600    
 2006111518   846.1000    
 2006111519   846.8800    
 2006111520   848.0000    
 2006111521   849.4000    
 2006111522   850.4300    
 2006111523   851.1700    
 2006111600   851.5300    
 2006111601   852.0000    
 2006111602   852.3100    
 2006111603   852.4400    
 2006111604   852.4500    
 2006111605   852.4400    
 2006111606   852.6700    
 2006111607   853.3700    
 2006111608   853.8900    
 2006111609   854.4500    
 2006111610   854.3000    
 2006111611   853.5300    
 2006111612   851.5200    
 2006111613   849.2000    
 2006111614   846.9700    
 2006111615   845.2300    
 2006111616   844.5200    
 2006111617   844.6000    
 2006111618   845.1000    
 2006111619   846.1000    
 2006111620   847.2200    
 2006111621   847.9000    
 2006111622   848.7700    
 2006111623   849.1800    
 2006111700   849.2700    
 2006111701   849.1400    
 2006111702   849.2400    
 2006111703   849.5100    
 2006111704   849.5200    
 2006111705   850.0100    
 2006111706   850.4200    
 2006111707   851.1900    
 2006111708   851.9900    
 2006111709   852.6100    
 2006111710   853.1900    
 2006111711   853.1200    
 2006111712   852.1500    
 2006111713   851.3400    
 2006111714   850.1000    
 2006111715   849.6000    
 2006111716   849.6200    
 2006111717   850.1200    
 2006111718   850.4100    
 2006111719   851.1500    
 2006111720   851.8600    
 2006111721   852.7100    
 2006111722   852.9500    
 2006111723   852.8800    
 2006111800   852.9800    
 2006111801   852.9300    
 2006111802   852.7600    
 2006111803   852.6000    
 2006111804   852.4900    
 2006111805   852.7100    
 2006111806   852.2200    
 2006111807   852.8500    
 2006111808   853.5700    
 2006111809   854.1300    
 2006111810   854.3100    
 2006111811   854.0400    
 2006111812   852.4900    
 2006111813   850.5700    
 2006111814   848.8800    
 2006111815   847.5100    
 2006111816   847.1700    
 2006111817   847.1300    
 2006111818   847.6700    
 2006111819   848.6600    
 2006111820   849.7800    
 2006111821   850.7700    
 2006111822   851.5400    
 2006111823   851.9600    
 2006111900   852.1800    
 2006111901   851.9600    
 2006111902   851.8000    
 2006111903   851.5300    
 2006111904   851.2700    
 2006111905   851.1400    
 2006111906   851.2500    
 2006111907   851.6200    
 2006111908   852.0700    
 2006111909   852.4800    
 2006111910   852.6600    
 2006111911   852.2700    
 2006111912   851.0400    
 2006111913   849.4500    
 2006111914   848.0200    
 2006111915   847.2600    
 2006111916   847.1300    
 2006111917   847.4400    
 2006111918   848.2000    
 2006111919   849.0600    
 2006111920   849.8500    
 2006111921   850.2200    
 2006111922   850.8100    
 2006111923   850.8800    
 2006112000   850.9000    
 2006112001   850.6900    
 2006112002   850.3700    
 2006112003   850.0100    
 2006112004   849.6600    
 2006112005   849.4300    
 2006112006   849.3800    
 2006112007   849.6300    
 2006112008   850.4300    
 2006112009   850.9500    
 2006112010   851.3100    
 2006112011   851.1900    
 2006112012   850.2000    
 2006112013   849.0200    
 2006112014   847.8200    
 2006112015   847.2700    
 2006112016   846.9900    
 2006112017   847.8600    
 2006112018   848.7200    
 2006112019   849.6500    
 2006112020   850.4600    
 2006112021   850.9800    
 2006112022   851.2400    
 2006112023   851.6900    
 2006112100   851.6100    
 2006112101   851.1400    
 2006112102   850.9500    
 2006112103   850.5900    
 2006112104   850.2900    
 2006112105   850.3400    
 2006112106   850.8400    
 2006112107   851.4800    
 2006112108   852.2000    
 2006112109   852.8200    
 2006112110   853.3000    
 2006112111   852.9000    
 2006112112   851.8200    
 2006112113   850.2300    
 2006112114   848.6000    
 2006112115   847.4700    
 2006112116   847.5600    
 2006112117   848.1300    
 2006112118   848.9700    
 2006112119   849.5100    
 2006112120   850.0500    
 2006112121   850.5500    
 2006112122   850.8600    
 2006112123   850.8100    
 2006112200   850.8600    
 2006112201   850.6400    
 2006112202   850.3100    
 2006112203   850.0900    
 2006112204   849.7800    
 2006112205   849.2900    
 2006112206   849.1400    
 2006112207   849.5700    
 2006112208   850.2800    
 2006112209   850.8000    
 2006112210   850.8900    
 2006112211   850.4400    
 2006112212   849.2400    
 2006112213   847.1300    
 2006112214   845.4600    
 2006112215   844.2800    
 2006112216   843.9700    
 2006112217   844.5900    
 2006112218   845.7600    
 2006112219   846.9700    
 2006112220   847.8400    
 2006112221   849.0300    
 2006112222   849.5200    
 2006112223   849.9100    
 2006112300   849.6400    
 2006112301   850.0000    
 2006112302   849.8400    
 2006112303   849.8100    
 2006112304   849.6000    
 2006112305   849.2900    
 2006112306   849.1200    
 2006112307   849.4000    
 2006112308   849.9000    
 2006112309   850.6500    
 2006112310   850.8800    
 2006112311   850.6100    
 2006112312   849.8800    
 2006112313   848.4300    
 2006112314   847.3400    
 2006112315   846.3600    
 2006112316   846.0200    
 2006112317   846.1300    
 2006112318   846.7400    
 2006112319   847.2800    
 2006112320   847.7400    
 2006112321   848.3800    
 2006112322   848.5400    
 2006112323   848.7300    
 2006112400   848.7300    
 2006112401   848.5500    
 2006112402   848.1800    
 2006112403   848.0400    
 2006112404   847.7000    
 2006112405   847.8400    
 2006112406   847.9800    
 2006112407   848.5100    
 2006112408   849.0300    
 2006112409   849.4800    
 2006112410   849.2400    
 2006112411   848.6500    
 2006112412   847.2600    
 2006112413   845.8500    
 2006112414   844.5500    
 2006112415   843.8900    
 2006112416   844.0100    
 2006112417   844.2500    
 2006112418   844.8200    
 2006112419   845.9400    
 2006112420   846.7900    
 2006112421   847.4100    
 2006112422   847.9000    
 2006112423   848.0800    
 2006112500   848.9600    
 2006112501   849.0500    
 2006112502   848.8100    
 2006112503   847.9700    
 2006112504   848.1800    
 2006112505   848.1500    
 2006112506   848.2600    
 2006112507   848.6000    
 2006112508   849.0400    
 2006112509   849.1700    
 2006112510   849.4000    
 2006112511   849.0100    
 2006112512   848.0600    
 2006112513   846.7000    
 2006112514   845.3900    
 2006112515   844.5700    
 2006112516   844.5300    
 2006112517   844.8800    
 2006112518   845.6500    
 2006112519   846.2700    
 2006112520   846.9600    
 2006112521   847.5600    
 2006112522   847.9800    
 2006112523   847.9600    
 2006112600   848.0700    
 2006112601   848.3000    
 2006112602   848.4900    
 2006112603   848.2300    
 2006112604   847.7900    
 2006112605   848.1100    
 2006112606   848.2500    
 2006112607   848.7400    
 2006112608   849.3000    
 2006112609   849.7200    
 2006112610   849.7900    
 2006112611   849.8400    
 2006112612   849.3400    
 2006112613   847.8500    
 2006112614   846.7200    
 2006112615   845.8900    
 2006112616   845.5500    
 2006112617   845.8700    
 2006112618   845.9800    
 2006112619   846.8000    
 2006112620   847.6000    
 2006112621   848.4200    
 2006112622   848.6100    
 2006112623   849.0700    
 2006112700   849.2400    
 2006112701   849.4400    
 2006112702   849.3700    
 2006112703   849.2300    
 2006112704   849.6500    
 2006112705   849.5300    
 2006112706   849.9800    
 2006112707   850.5100    
 2006112708   851.5800    
 2006112709   852.0500    
